"","alt","choice","price","mincost","extras","network","sms","design","complexity"
"3651",1,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3652",2,0,100,170,"games","other",0.23,"trendy","no"
"3653",1,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3654",2,0,100,170,"games","other",0.23,"trendy","no"
"3655",1,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3656",2,0,100,170,"games","other",0.23,"trendy","no"
"3657",1,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3658",2,0,100,170,"games","other",0.23,"trendy","no"
"3659",1,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3660",2,0,100,170,"games","other",0.23,"trendy","no"
"3661",1,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3662",2,0,100,170,"games","other",0.23,"trendy","no"
"3663",1,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3664",2,0,100,170,"games","other",0.23,"trendy","no"
"3665",1,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3666",2,0,100,170,"games","other",0.23,"trendy","no"
"3667",1,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3668",2,0,100,170,"games","other",0.23,"trendy","no"
"3669",1,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3670",2,0,100,170,"games","other",0.23,"trendy","no"
"3671",1,1,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3672",2,0,100,170,"games","other",0.23,"trendy","no"
"3673",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3674",2,1,100,170,"games","other",0.23,"trendy","no"
"3675",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3676",2,1,100,170,"games","other",0.23,"trendy","no"
"3677",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3678",2,1,100,170,"games","other",0.23,"trendy","no"
"3679",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3680",2,1,100,170,"games","other",0.23,"trendy","no"
"3681",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3682",2,1,100,170,"games","other",0.23,"trendy","no"
"3683",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3684",2,1,100,170,"games","other",0.23,"trendy","no"
"3685",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3686",2,1,100,170,"games","other",0.23,"trendy","no"
"3687",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3688",2,1,100,170,"games","other",0.23,"trendy","no"
"3689",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3690",2,1,100,170,"games","other",0.23,"trendy","no"
"3691",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3692",2,1,100,170,"games","other",0.23,"trendy","no"
"3693",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3694",2,1,100,170,"games","other",0.23,"trendy","no"
"3695",1,0,170,135,"internet","KPNVodafone",0.17,"basic","no"
"3696",2,1,100,170,"games","other",0.23,"trendy","no"
"3697",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3698",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3699",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3700",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3701",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3702",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3703",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3704",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3705",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3706",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3707",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3708",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3709",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3710",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3711",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3712",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3713",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3714",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3715",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3716",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3717",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3718",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3719",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3720",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3721",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3722",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3723",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3724",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3725",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3726",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3727",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3728",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3729",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3730",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3731",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3732",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3733",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3734",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3735",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3736",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3737",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3738",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3739",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3740",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3741",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3742",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3743",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3744",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3745",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3746",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3747",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3748",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3749",1,1,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3750",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3751",1,0,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3752",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3753",1,0,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3754",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3755",1,0,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3756",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3757",1,0,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3758",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3759",1,0,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3760",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3761",1,0,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3762",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3763",1,0,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3764",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3765",1,0,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3766",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3767",1,0,135,100,"internet","KPNVodafone",0.23,"basic","no"
"3768",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"3769",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3770",2,0,100,170,"games","other",0.23,"basic","yes"
"3771",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3772",2,0,100,170,"games","other",0.23,"basic","yes"
"3773",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3774",2,0,100,170,"games","other",0.23,"basic","yes"
"3775",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3776",2,0,100,170,"games","other",0.23,"basic","yes"
"3777",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3778",2,0,100,170,"games","other",0.23,"basic","yes"
"3779",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3780",2,0,100,170,"games","other",0.23,"basic","yes"
"3781",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3782",2,0,100,170,"games","other",0.23,"basic","yes"
"3783",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3784",2,0,100,170,"games","other",0.23,"basic","yes"
"3785",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3786",2,0,100,170,"games","other",0.23,"basic","yes"
"3787",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3788",2,0,100,170,"games","other",0.23,"basic","yes"
"3789",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3790",2,0,100,170,"games","other",0.23,"basic","yes"
"3791",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3792",2,0,100,170,"games","other",0.23,"basic","yes"
"3793",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3794",2,0,100,170,"games","other",0.23,"basic","yes"
"3795",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3796",2,0,100,170,"games","other",0.23,"basic","yes"
"3797",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3798",2,0,100,170,"games","other",0.23,"basic","yes"
"3799",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3800",2,0,100,170,"games","other",0.23,"basic","yes"
"3801",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3802",2,0,100,170,"games","other",0.23,"basic","yes"
"3803",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3804",2,0,100,170,"games","other",0.23,"basic","yes"
"3805",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3806",2,0,100,170,"games","other",0.23,"basic","yes"
"3807",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3808",2,0,100,170,"games","other",0.23,"basic","yes"
"3809",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3810",2,0,100,170,"games","other",0.23,"basic","yes"
"3811",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3812",2,0,100,170,"games","other",0.23,"basic","yes"
"3813",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3814",2,0,100,170,"games","other",0.23,"basic","yes"
"3815",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3816",2,0,100,170,"games","other",0.23,"basic","yes"
"3817",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3818",2,0,100,170,"games","other",0.23,"basic","yes"
"3819",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3820",2,0,100,170,"games","other",0.23,"basic","yes"
"3821",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3822",2,0,100,170,"games","other",0.23,"basic","yes"
"3823",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3824",2,0,100,170,"games","other",0.23,"basic","yes"
"3825",1,1,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3826",2,0,100,170,"games","other",0.23,"basic","yes"
"3827",1,0,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3828",2,1,100,170,"games","other",0.23,"basic","yes"
"3829",1,0,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3830",2,1,100,170,"games","other",0.23,"basic","yes"
"3831",1,0,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3832",2,1,100,170,"games","other",0.23,"basic","yes"
"3833",1,0,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3834",2,1,100,170,"games","other",0.23,"basic","yes"
"3835",1,0,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3836",2,1,100,170,"games","other",0.23,"basic","yes"
"3837",1,0,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3838",2,1,100,170,"games","other",0.23,"basic","yes"
"3839",1,0,135,135,"camera","KPNVodafone",0.17,"trendy","no"
"3840",2,1,100,170,"games","other",0.23,"basic","yes"
"3841",1,1,100,135,"internet","other",0.17,"trendy","no"
"3842",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3843",1,1,100,135,"internet","other",0.17,"trendy","no"
"3844",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3845",1,1,100,135,"internet","other",0.17,"trendy","no"
"3846",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3847",1,1,100,135,"internet","other",0.17,"trendy","no"
"3848",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3849",1,1,100,135,"internet","other",0.17,"trendy","no"
"3850",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3851",1,1,100,135,"internet","other",0.17,"trendy","no"
"3852",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3853",1,1,100,135,"internet","other",0.17,"trendy","no"
"3854",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3855",1,1,100,135,"internet","other",0.17,"trendy","no"
"3856",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3857",1,1,100,135,"internet","other",0.17,"trendy","no"
"3858",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3859",1,1,100,135,"internet","other",0.17,"trendy","no"
"3860",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3861",1,1,100,135,"internet","other",0.17,"trendy","no"
"3862",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3863",1,1,100,135,"internet","other",0.17,"trendy","no"
"3864",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3865",1,1,100,135,"internet","other",0.17,"trendy","no"
"3866",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3867",1,1,100,135,"internet","other",0.17,"trendy","no"
"3868",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3869",1,1,100,135,"internet","other",0.17,"trendy","no"
"3870",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3871",1,1,100,135,"internet","other",0.17,"trendy","no"
"3872",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3873",1,1,100,135,"internet","other",0.17,"trendy","no"
"3874",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3875",1,1,100,135,"internet","other",0.17,"trendy","no"
"3876",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3877",1,1,100,135,"internet","other",0.17,"trendy","no"
"3878",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3879",1,1,100,135,"internet","other",0.17,"trendy","no"
"3880",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3881",1,1,100,135,"internet","other",0.17,"trendy","no"
"3882",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3883",1,1,100,135,"internet","other",0.17,"trendy","no"
"3884",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3885",1,1,100,135,"internet","other",0.17,"trendy","no"
"3886",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3887",1,1,100,135,"internet","other",0.17,"trendy","no"
"3888",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3889",1,1,100,135,"internet","other",0.17,"trendy","no"
"3890",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3891",1,1,100,135,"internet","other",0.17,"trendy","no"
"3892",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3893",1,1,100,135,"internet","other",0.17,"trendy","no"
"3894",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3895",1,1,100,135,"internet","other",0.17,"trendy","no"
"3896",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3897",1,1,100,135,"internet","other",0.17,"trendy","no"
"3898",2,0,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3899",1,0,100,135,"internet","other",0.17,"trendy","no"
"3900",2,1,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3901",1,0,100,135,"internet","other",0.17,"trendy","no"
"3902",2,1,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3903",1,0,100,135,"internet","other",0.17,"trendy","no"
"3904",2,1,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3905",1,0,100,135,"internet","other",0.17,"trendy","no"
"3906",2,1,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3907",1,0,100,135,"internet","other",0.17,"trendy","no"
"3908",2,1,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3909",1,0,100,135,"internet","other",0.17,"trendy","no"
"3910",2,1,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3911",1,0,100,135,"internet","other",0.17,"trendy","no"
"3912",2,1,135,170,"camera","KPNVodafone",0.23,"basic","no"
"3913",1,1,135,135,"internet","other",0.17,"trendy","no"
"3914",2,0,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3915",1,1,135,135,"internet","other",0.17,"trendy","no"
"3916",2,0,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3917",1,0,135,135,"internet","other",0.17,"trendy","no"
"3918",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3919",1,0,135,135,"internet","other",0.17,"trendy","no"
"3920",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3921",1,0,135,135,"internet","other",0.17,"trendy","no"
"3922",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3923",1,0,135,135,"internet","other",0.17,"trendy","no"
"3924",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3925",1,0,135,135,"internet","other",0.17,"trendy","no"
"3926",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3927",1,0,135,135,"internet","other",0.17,"trendy","no"
"3928",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3929",1,0,135,135,"internet","other",0.17,"trendy","no"
"3930",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3931",1,0,135,135,"internet","other",0.17,"trendy","no"
"3932",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3933",1,0,135,135,"internet","other",0.17,"trendy","no"
"3934",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3935",1,0,135,135,"internet","other",0.17,"trendy","no"
"3936",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3937",1,0,135,135,"internet","other",0.17,"trendy","no"
"3938",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3939",1,0,135,135,"internet","other",0.17,"trendy","no"
"3940",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3941",1,0,135,135,"internet","other",0.17,"trendy","no"
"3942",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3943",1,0,135,135,"internet","other",0.17,"trendy","no"
"3944",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3945",1,0,135,135,"internet","other",0.17,"trendy","no"
"3946",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3947",1,0,135,135,"internet","other",0.17,"trendy","no"
"3948",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3949",1,0,135,135,"internet","other",0.17,"trendy","no"
"3950",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3951",1,0,135,135,"internet","other",0.17,"trendy","no"
"3952",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3953",1,0,135,135,"internet","other",0.17,"trendy","no"
"3954",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3955",1,0,135,135,"internet","other",0.17,"trendy","no"
"3956",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3957",1,0,135,135,"internet","other",0.17,"trendy","no"
"3958",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3959",1,0,135,135,"internet","other",0.17,"trendy","no"
"3960",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3961",1,0,135,135,"internet","other",0.17,"trendy","no"
"3962",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3963",1,0,135,135,"internet","other",0.17,"trendy","no"
"3964",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3965",1,0,135,135,"internet","other",0.17,"trendy","no"
"3966",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3967",1,0,135,135,"internet","other",0.17,"trendy","no"
"3968",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3969",1,0,135,135,"internet","other",0.17,"trendy","no"
"3970",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3971",1,0,135,135,"internet","other",0.17,"trendy","no"
"3972",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3973",1,0,135,135,"internet","other",0.17,"trendy","no"
"3974",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3975",1,0,135,135,"internet","other",0.17,"trendy","no"
"3976",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3977",1,0,135,135,"internet","other",0.17,"trendy","no"
"3978",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3979",1,0,135,135,"internet","other",0.17,"trendy","no"
"3980",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3981",1,0,135,135,"internet","other",0.17,"trendy","no"
"3982",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3983",1,0,135,135,"internet","other",0.17,"trendy","no"
"3984",2,1,100,100,"camera","KPNVodafone",0.23,"basic","no"
"3985",1,1,170,100,"internet","other",0.17,"basic","no"
"3986",2,0,100,170,"camera","KPNVodafone",0.23,"trendy","yes"
"3987",1,1,170,100,"internet","other",0.17,"basic","no"
"3988",2,0,100,170,"camera","KPNVodafone",0.23,"trendy","yes"
